Store ID,ADDRESS,ADDRESS 2,CITY,WAREHOUSEID,STATE and PIN,Lat,Long
140031313,,17150 GALE AVE ,HACIENDA HEIGHTS,XXXXX,CA,33.9983319,117.932406
140001814,,9155 JURUPA RD ,RIVERSIDE,XXXXX,CA,33.9985258,117.4830497
140017590,,10820 JEFFERSON BLVD ,CULVER CITY,XXXXX,CA,33.9990513,118.3935613
140023440,,910 LINCOLN BLVD ,VENICE,XXXXX,CA,33.9991624,118.4613393
140006522,,4030 S CENTINELA AVE ,LOS ANGELES,XXXXX,CA,33.9992715,118.4290546
100057738,,4224 DISTRICT BLVD ,VERNON,XXXXX,CA,33.9998635,118.2038662
140035230,,9100 WHITTIER BLVD ,PICO RIVERA,XXXXX,CA,33.9998835,118.0831461
140047005,,9100 WHITTIER BLVD ,PICO RIVERA,XXXXX,CA,33.9998835,118.0831461
140002520,,1235 S DIAMOND BAR BLVD ,DIAMOND BAR,XXXXX,CA,34.0002527,117.8129168
140004989,,604 LINCOLN BLVD ,VENICE,XXXXX,CA,34.0006348,118.4642119
140039159,,8800 WHITTIER BLVD ,PICO RIVERA,XXXXX,CA,34.0006745,118.0868458
200072876,,2311 E 48TH ST ,VERNON,XXXXX,CA,34.0009676,118.2342055
100066633,,1180 S DIAMOND BAR BLVD ,DIAMOND BAR,XXXXX,CA,34.0013871,117.8093363
140017886,,1180 S DIAMOND BAR BLVD ,DIAMOND BAR,XXXXX,CA,34.0013871,117.8093363
140002499,,3255 GRAND AVE ,CHINO HILLS,XXXXX,CA,34.0016817,117.7342333
140029666,,3944 GRAND AVE ,CHINO,XXXXX,CA,34.0016935,117.7187131
140002756,,8620 WHITTIER BLVD ,PICO RIVERA,XXXXX,CA,34.0018131,118.0884005
140003442,,10772 JEFFERSON BLVD ,CULVER CITY,XXXXX,CA,34.0023682,118.3935481
140047553,,6989 SCHAEFER AVE ,CHINO,XXXXX,CA,34.0033434,117.6525601
100011726,,4260 CHARTER ST ,VERNON,XXXXX,CA,34.003855,118.2023126
140042401,,2525 4TH ST ,EUREKA,XXXXX,CA,34.0041746,118.4814553
100007145,,3211 E 44TH ST ,VERNON,XXXXX,CA,34.004225,118.2108118
140044884,,747 GRAND AVE ,DIAMOND BAR,XXXXX,CA,34.004442,117.8210683
140034295,,4322 S CENTRAL AVE ,LOS ANGELES,XXXXX,CA,34.0052055,118.2557651
140002452,,2627 LINCOLN BLVD ,SANTA MONICA,XXXXX,CA,34.0070072,118.4746659
200260458,,1734 E 41ST ST ,VERNON,XXXXX,CA,34.0075988,118.2418909
140026419,,1855 MAIN ST ,RAMONA,XXXXX,CA,34.0090341,118.4893711
140027324,,4030 S WESTERN AVE ,LOS ANGELES,XXXXX,CA,34.009847,118.3081121
140022396,,17305 VLY BLVD ,LA PUENTE,XXXXX,CA,34.0100993,117.9266677
140039921,,4101 CRENSHAW BLVD ,LOS ANGELES,XXXXX,CA,34.0104282,118.3357389
100014176,,4225 ETIWANDA AVE UNIT 2,RANCHO CUCAMONGA,XXXXX,CA,34.0107151,117.5255521
100002781,,9001 MISSION BLVD ,RIVERSIDE,XXXXX,CA,34.0126834,117.4803376
140004968,,11460 E WASHINGTON BLVD ,WHITTIER,XXXXX,CA,34.0126854,118.1967791
140027639,,5700 E OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.013718,118.148158
140002433,,3901 CRENSHAW BLVD ,LOS ANGELES,XXXXX,CA,34.0140587,118.3357846
200412738,,4000 UNION PACIFIC AVE ,LOS ANGELES,XXXXX,CA,34.0146904,118.1886946
140012031,,5704 EAST WHITTIER BLVD ,COMMERCE,XXXXX,CA,34.0148958,118.1311175
100012851,,4205 BALDWIN AVE ,EL MONTE,XXXXX,CA,34.0151632,118.3937861
100048487,,11900 RIVERSIDE DR ,JURUPA VALLEY,XXXXX,CA,34.0158708,117.544815
100007568,,11600 RIVERSIDE DR ,MIRA LOMA,XXXXX,CA,34.0166683,117.5364861
100007559,,11600 RIVERSIDE DR ,MIRA LOMA,XXXXX,CA,34.0166683,117.5364861
140039399,,11600 RIVERSIDE DR ,MIRA LOMA,XXXXX,CA,34.0166683,117.5364861
140003488,,3827 CULVER CTR ,CULVER CITY,XXXXX,CA,34.0172704,118.4076387
140038676,,5646 WHITTIER BLVD ,LOS ANGELES,XXXXX,CA,34.0175481,118.1491141
140026406,,5600 WHITTIER BLVD ,LOS ANGELES,XXXXX,CA,34.0178383,118.1508511
140002751,,3654 E OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0178978,118.1983966
140036718,,3443 S SEPULVEDA BLVD ,LOS ANGELES,XXXXX,CA,34.0194565,118.4231626
100106180,,5832 RIVERSIDE DR ,CHINO,XXXXX,CA,34.0195806,117.6776765
140006475,,350 N LEMON AVE ,WALNUT,XXXXX,CA,34.019636,117.8639268
140006453,,804 W BEVERLY BLVD ,MONTEBELLO,XXXXX,CA,34.0202608,118.1060041
140003461,,12835 MOUNTAIN AVE ,CHINO,XXXXX,CA,34.0206551,117.6663969
140025930,,3670 CRENSHAW BLVD ,LOS ANGELES,XXXXX,CA,34.0210389,118.3348105
140006384,,29211 HEATHERCLIFF RD ,MALIBU,XXXXX,CA,34.0211179,118.8100626
140019953,,1675 S ALAMEDA ST ,LOS ANGELES,XXXXX,CA,34.0215221,118.2394502
140006477,,240 S DIAMOND BAR BLVD ,DIAMOND BAR,XXXXX,CA,34.0218656,117.809253
140013701,,4831 WHITTIER BLVD ,LOS ANGELES,XXXXX,CA,34.0220721,118.1636305
140004987,,10113 VENICE BLVD ,LOS ANGELES,XXXXX,CA,34.0220956,118.4017966
100005309,,2000 S CENTRAL AVE ,LOS ANGELES,XXXXX,CA,34.0224113,118.252037
140039805,,151 S HACIENDA BLVD ,HACIENDA HEIGHTS,XXXXX,CA,34.0225424,117.9592251
140002464,,3480 S LA BREA AVE ,LOS ANGELES,XXXXX,CA,34.0227869,118.3543217
140005093,,3607 S VERMONT AVE ,LOS ANGELES,XXXXX,CA,34.0228338,118.2922642
140036845,,3535 S LN CIENEGA BLVD ,LOS ANGELES,XXXXX,CA,34.0234438,118.3737787
140025251,,2924 W BEVERLY BLVD ,MONTEBELLO,XXXXX,CA,34.0234783,118.1345539
140019496,,1438 E 15TH ST ,LOS ANGELES,XXXXX,CA,34.0248087,118.244759
100008350,,1438 E 15TH ST ,LOS ANGELES,XXXXX,CA,34.0248087,118.244759
140017694,,11361 NATIONAL BLVD ,LOS ANGELES,XXXXX,CA,34.0260095,118.4333782
100091998,,3131 S HOOVER ST UNIT 9-A,LOS ANGELES,XXXXX,CA,34.026076,118.2846645
140043803,,3129 S HOOVER ST ,LOS ANGELES,XXXXX,CA,34.0261331,118.2849281
200040985,,90 RIO RANCHO RD ,POMONA,XXXXX,CA,34.0263729,117.7614793
140006529,,1311 WILSHIRE BLVD ,SANTA MONICA,XXXXX,CA,34.0264218,118.4897405
140006538,,3118 S SEPULVEDA BLVD ,LOS ANGELES,XXXXX,CA,34.0266323,118.4270011
100054505,,2555 E OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0269023,118.2239712
140032169,,1644 CLOVERFIELD BLVD ,SANTA MONICA,XXXXX,CA,34.027042,118.4739063
140034083,,8985 VENICE BLVD ,LOS ANGELES,XXXXX,CA,34.0271101,118.3928048
140004969,,1216 COMPTON AVE ,LOS ANGELES,XXXXX,CA,34.0273617,118.2418386
140043580,,3425 WHITTIER BLVD ,LOS ANGELES,XXXXX,CA,34.0277909,118.2001191
140006517,,820 MONTANA AVE ,SANTA MONICA,XXXXX,CA,34.027865,118.4998298
140005107,,2929 CRENSHAW BLVD ,LOS ANGELES,XXXXX,CA,34.0281374,118.3355156
140044545,,12375 CENTRAL AVE ,CHINO,XXXXX,CA,34.0286361,117.6881768
140031314,,80 RIO RANCHO RD ,POMONA,XXXXX,CA,34.0292481,117.7576781
200626852,,2300 S RESERVOIR ST STE 212 ,POMONA,XXXXX,CA,34.0295946,117.7302104
140006516,,9860 NATIONAL BLVD ,LOS ANGELES,XXXXX,CA,34.030187,118.4014314
200038851,,3180 OLYMPIC BLVD ,SANTA MONICA,XXXXX,CA,34.0305712,118.4602538
140036520,,30745 PACIFIC COAST HWY ,MALIBU,XXXXX,CA,34.0310467,118.8427484
140002461,,2469 VIA CAMPO ,MONTEBELLO,XXXXX,CA,34.0311748,118.1226002
140002447,,855 N WILCOX AVE ,MONTEBELLO,XXXXX,CA,34.0314043,118.1261766
100001446,,855 N WILCOX AVE ,MONTEBELLO,XXXXX,CA,34.0314043,118.1261766
140042555,,5212 W ADAMS BLVD ,LOS ANGELES,XXXXX,CA,34.0318155,118.3559598
140032478,,2600 S VERMONT AVE ,LOS ANGELES,XXXXX,CA,34.0319659,118.2910358
140001806,,1105 W PHILADELPHIA ST ,ONTARIO,XXXXX,CA,34.0327024,117.6699769
140002741,,2246 S EUCLID AVE ,ONTARIO,XXXXX,CA,34.0327208,117.6527423
100009099,,5469 W ADAMS BLVD ,LOS ANGELES,XXXXX,CA,34.0327392,118.3620388
140018721,,5555 PHILADELPHIA ST ,CHINO,XXXXX,CA,34.032775,117.681443
100014455,,22201 BARTON RD ,GRAND TERRACE,XXXXX,CA,34.0327835,117.3202837
140046960,,2370 S AZUSA AVE ,WEST COVINA,XXXXX,CA,34.0329892,117.9115354
140004993,,1721 S BROADWAY ,SANTA MARIA,XXXXX,CA,34.0333762,118.2642224
140002451,,1636 W 25TH ST ,SAN PEDRO,XXXXX,CA,34.0334581,118.2985901
100004155,,1020 E OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0334588,118.2466778
200661629,,1244 E 8TH ST ,LOS ANGELES,XXXXX,CA,34.0336614,118.2439367
140010310,,23841 MALIBU RD ,MALIBU,XXXXX,CA,34.033972,118.6949261
140002775,,2090 S GAREY AVE ,POMONA,XXXXX,CA,34.0342059,117.7477132
140043438,,831 N HACIENDA BLVD ,LA PUENTE,XXXXX,CA,34.0345346,117.9519013
100032825,,701 RIO RANCHO RD ,POMONA,XXXXX,CA,34.034835,117.7558457
140003433,,11727 W OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0349764,118.449258
140001775,,34448 YUCAIPA BLVD ,YUCAIPA,XXXXX,CA,34.0352648,117.0532354
140006274,,33644 YUCAIPA BLVD ,YUCAIPA,XXXXX,CA,34.0353684,117.0700763
140002505,,12013 CENTRAL AVE ,CHINO,XXXXX,CA,34.0354954,117.6883332
140003180,,670 MESQUIT ST ,LOS ANGELES,XXXXX,CA,34.0361869,118.2288143
140001801,,1025 E AMAR RD ,WEST COVINA,XXXXX,CA,34.0365013,117.9249917
140005048,,11221 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0366318,118.4375765
140003492,,2230 S ATLANTIC BLVD ,MONTEREY PARK,XXXXX,CA,34.0371797,118.1449087
200183117,,1351 E CHIEF PRIVADO ,ONTARIO,XXXXX,CA,34.0371981,117.6263401
100044696,,15427 AMAR RD ,LA PUENTE,XXXXX,CA,34.037697,117.948853
100002297,,1950 S STERLING AVE ,ONTARIO,XXXXX,CA,34.0384116,117.5833656
140006524,,17380 W SUNSET BLVD ,PACIFIC PALISADES,XXXXX,CA,34.0392954,118.5539902
140021473,,520 WORKMAN ML RD ,LA PUENTE,XXXXX,CA,34.0397827,117.9976567
140037870,,3600 E CESAR E CHAVEZ AVE ,LOS ANGELES,XXXXX,CA,34.0397936,118.1863389
140015514,,12210 SANTA MONICA BLVD ,LOS ANGELES,XXXXX,CA,34.039804,118.4644063
140025064,,3105 WILSHIRE BLVD ,SANTA MONICA,XXXXX,CA,34.040251,118.4728012
140037343,,425 S SOTO ST ,LOS ANGELES,XXXXX,CA,34.0403454,118.2131039
140002780,,2750 E 1ST ST ,LOS ANGELES,XXXXX,CA,34.0407421,118.2057103
140039259,,3405 E CESAR E CHAVEZ AVE ,LOS ANGELES,XXXXX,CA,34.0415296,118.1918935
140003389,,11647 CHERRY AVE ,FONTANA,XXXXX,CA,34.0419408,117.4856903
100107833,,11800 SANTA MONICA BLVD ,LOS ANGELES,XXXXX,CA,34.0424366,118.4581898
140014536,,705 W CYPRESS AVE ,REDLANDS,XXXXX,CA,34.042657,117.183894
140001757,,20677 AMAR RD ,WALNUT,XXXXX,CA,34.042833,117.8521681
140027798,,1858 DURFEE AVE ,SOUTH EL MONTE,XXXXX,CA,34.0431419,118.0305018
140006523,,11674 SANTA MONICA BLVD ,LOS ANGELES,XXXXX,CA,34.0431443,118.4547895
140005115,,1835 S LA CIENEGA ,LOS ANGELES,XXXXX,CA,34.0434891,118.3793976
100080435,,1833 S LA CIENEGA BLVD STE B ,LOS ANGELES,XXXXX,CA,34.0436283,118.3770109
100019366,,1285 N HACIENDA BLVD ,LA PUENTE,XXXXX,CA,34.0445027,117.9511283
100005780,,1433 VALINDA AVE ,CITY OF INDUSTRY,XXXXX,CA,34.0448561,117.9264105
100005803,,1433 VALINDA AVE ,LA PUENTE,XXXXX,CA,34.0448561,117.9264105
140023243,,12057 WILSHIRE BLVD ,LOS ANGELES,XXXXX,CA,34.0449181,118.4669613
140012476,,15120 W SUNSET BLVD ,PACIFIC PALISADES,XXXXX,CA,34.0449241,118.5241058
140046036,,645 W 9TH ST ,LOS ANGELES,XXXXX,CA,34.0456971,118.2606307
200494808,,1554 SANTA ANITA AVE ,SOUTH EL MONTE,XXXXX,CA,34.0460679,118.0430636
100012681,,2250 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0470018,118.2856616
100043284,,25755 BARTON RD ,LOMA LINDA,XXXXX,CA,34.0471192,117.2423503
100032171,,1425 N HACIENDA BLVD ,LA PUENTE,XXXXX,CA,34.0471289,117.9498458
100003266,,1425 N HACIENDA BLVD ,LA PUENTE,XXXXX,CA,34.0471289,117.9498458
140001712,,11365 BRYANT ST ,YUCAIPA,XXXXX,CA,34.0474508,117.0325144
140005019,,2949 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0475457,118.3047793
100030966,,845 S FIGUEROA ST ,LOS ANGELES,XXXXX,CA,34.0475719,118.2628036
100037567,,4550 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0478754,118.3356019
140030305,,4760 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.047888,118.3394023
140001698,,1536 BARTON RD ,REDLANDS,XXXXX,CA,34.04829,117.207071
200034847,,16270 JURUPA AVE STE 200 ,FONTANA,XXXXX,CA,34.0484103,117.4507779
140006526,,11750 WILSHIRE BLVD ,LOS ANGELES,XXXXX,CA,34.0485504,118.461928
140002501,,450 E CYPRESS AVE ,REDLANDS,XXXXX,CA,34.0486276,117.1715099
100033088,,1320 S BAKER AVE STE A ,ONTARIO,XXXXX,CA,34.0491424,117.6165296
100024711,,735 S FIGUEROA ST ,LOS ANGELES,XXXXX,CA,34.049209,118.260562
140001826,,25630 BARTON RD ,LOMA LINDA,XXXXX,CA,34.04936,117.245514
140026915,,1120 S MT VERNON AVE ,COLTON,XXXXX,CA,34.0497163,117.3065578
140001769,,11225 SIERRA AVE ,FONTANA,XXXXX,CA,34.0497903,117.4339195
140001703,,2053 E WASHINGTON ST ,COLTON,XXXXX,CA,34.0500112,117.2913264
140010140,,11201 BENTON ST ,LOMA LINDA,XXXXX,CA,34.050147,117.2501757
200163468,,1520 E MISSION BLVD ,ONTARIO,XXXXX,CA,34.0502028,117.6186466
140044735,,1827 WALNUT GRV BLVD ,ROSEMEAD,XXXXX,CA,34.050381,118.0854473
140006496,,1430 S FAIRFAX AVE ,LOS ANGELES,XXXXX,CA,34.0505386,118.3661917
140002792,,1091 S HOOVER ST ,LOS ANGELES,XXXXX,CA,34.0511115,118.2845459
140024487,,WADSWORTH BLDG 500 SAWTELLA WILSHIR,LOS ANGELES,XXXXX,CA,34.0511385,118.4524298
100003455,,2740 W OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0518732,118.2930686
140002786,,1801 N HACIENDA BLVD ,LA PUENTE,XXXXX,CA,34.0521594,117.9444879
140015799,,12027 SAN VICENTE BLVD ,LOS ANGELES,XXXXX,CA,34.0522138,118.4736871
100041787,,3250 W OLYMPIC BLVD STE 100 ,LOS ANGELES,XXXXX,CA,34.0522795,118.3083861
140045054,,1320 W FRANCISQUITO AVE ,WEST COVINA,XXXXX,CA,34.0524358,117.9538519
140014400,,10309 W OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0524507,118.4178931
140011386,,11301 WILSHIRE BLVD BLDG 306,LOS ANGELES,XXXXX,CA,34.0526311,118.4527364
100089949,,1023 S MOUNT VERNON AVE ,COLTON,XXXXX,CA,34.0527044,117.3098324
100007716,,2323 W OLYMPIC BLVD ,LOS ANGELES,XXXXX,CA,34.0527336,118.2825362
140036210,,1515 WESTWOOD BLVD ,LOS ANGELES,XXXXX,CA,34.0534386,118.4405426
140032509,,9616 W PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0547509,118.3986714
140031243,,315 MISSION BLVD ,SAN FERNANDO,XXXXX,CA,34.055397,117.7478301
100005727,,8973 WEST PICO BLVD ,LOS ANGELES,XXXXX,CA,34.0555719,118.3876667
100026095,,701 W CESAR E CHAVEZ AVE ,LOS ANGELES,XXXXX,CA,34.0561256,118.2300978
140002828,,1700 W 6TH ST ,LOS ANGELES,XXXXX,CA,34.0569663,118.2703863
140032258,,670 S WESTERN AVE ,LOS ANGELES,XXXXX,CA,34.0600267,118.3084788
140006536,,9467 W OLYMPIC BLVD ,BEVERLY HILLS,XXXXX,CA,34.0600326,118.3997883
200535388,,389 N HUMANE WAY ,POMONA,XXXXX,CA,34.0601097,117.7922842
200055321,,5600 E AIRPORT DR ,ONTARIO,XXXXX,CA,34.0616012,117.5294397
140002758,,11950 GARVEY AVE ,EL MONTE,XXXXX,CA,34.061852,118.0199811
200645983,,10550 BUSINESS DR ,FONTANA,XXXXX,CA,34.0620462,117.5101403
140042728,,815 W HOLT BLVD STE 101 ,ONTARIO,XXXXX,CA,34.0622201,117.6636781
140006482,,777 S GLENDORA AVE ,WEST COVINA,XXXXX,CA,34.0625708,117.9324312
100022615,,10861 WEYBURN AVE ,LOS ANGELES,XXXXX,CA,34.062651,118.4439421
140005026,,5555 WILSHIRE BLVD ,LOS ANGELES,XXXXX,CA,34.0627002,118.3495767
140030037,,5601 WILSHIRE BLVD ,LOS ANGELES,XXXXX,CA,34.0628031,118.3507642
100005438,,3971 AIRPORT DR ,ONTARIO,XXXXX,CA,34.0630309,117.5670635
140038039,,10861 LE CONTE AVE ,LOS ANGELES,XXXXX,CA,34.0630407,118.4440547
100097535,,620 S VIRGIL AVE SUITE 100 ,LOS ANGELES,XXXXX,CA,34.0632903,118.2863536
140004976,,1720 W REDLANDS BLVD ,REDLANDS,XXXXX,CA,34.0635666,117.2133345
140001770,,11 E COLTON AVE ,REDLANDS,XXXXX,CA,34.0637972,117.181894
140047374,,1575 E HOLT AVE ,POMONA,XXXXX,CA,34.064154,117.719805
140001694,,646 W HOLT BLVD ,ONTARIO,XXXXX,CA,34.0643352,117.6595345
140002733,,2070 W REDLANDS BLVD ,REDLANDS,XXXXX,CA,34.0651541,117.2251708
140026603,,2050 W REDLANDS BLVD ,REDLANDS,XXXXX,CA,34.0652221,117.2227371
140003478,,330 N ATLANTIC BLVD ,MONTEREY PARK,XXXXX,CA,34.0653059,118.133572
140026985,,16964 SLOVER AVE ,FONTANA,XXXXX,CA,34.0655797,117.4341643
140001627,,2501 E GUASTI RD ,ONTARIO,XXXXX,CA,34.0663056,117.5974573
100002552,,2501 E GUASTI RD ,ONTARIO,XXXXX,CA,34.0663056,117.5974573
140001772,,1045 N GAREY AVE ,POMONA,XXXXX,CA,34.06822,117.7532803
140013830,,3410 W 3RD ST ,LOS ANGELES,XXXXX,CA,34.0683949,118.2905871
140002804,,16991 VALLEY BLVD ,FONTANA,XXXXX,CA,34.0684612,117.433889
140002808,,3000 BALDWIN PARK BLVD ,BALDWIN PARK,XXXXX,CA,34.0687136,117.9791729
140001833,,1786 E LUGONIA AVE ,REDLANDS,XXXXX,CA,34.0687627,117.1398488
140033097,,3100 BALDWIN PARK BLVD ,BALDWIN PARK,XXXXX,CA,34.0692425,117.9767022
140005096,,2720 BEVERLY BLVD ,LOS ANGELES,XXXXX,CA,34.0698456,118.2783302
140003449,,260 S LA BREA AVE ,LOS ANGELES,XXXXX,CA,34.0699674,118.3435476
140013477,,3461 W 3RD ST ,LOS ANGELES,XXXXX,CA,34.0700012,118.2909396
140017086,,6310 W 3RD ST ,LOS ANGELES,XXXXX,CA,34.070251,118.360622
140005117,,3123 BALDWIN PARK BLVD ,BALDWIN PARK,XXXXX,CA,34.0706626,117.979722
100032810,,1775 E LUGONIA AVE ,REDLANDS,XXXXX,CA,34.0715338,117.1402624
140041650,,27320 W LUGONIA AVE ,REDLANDS,XXXXX,CA,34.0716137,117.2036036
140028026,,1610 S RIVERSIDE AVE ,RIALTO,XXXXX,CA,34.0718184,117.3721055
140041956,,3250 BIG DALTON AVE ,BALDWIN PARK,XXXXX,CA,34.0718486,117.9635243
140005028,,11110 RAMONA BLVD ,EL MONTE,XXXXX,CA,34.072404,118.031337
140006459,,1160 VIA VERDE ,SAN DIMAS,XXXXX,CA,34.0725654,117.8290364
140001759,,9954 SIERRA AVE ,FONTANA,XXXXX,CA,34.072901,117.4368258
100025298,,2753 E EASTLAND CENTER DR ,WEST COVINA,XXXXX,CA,34.0733635,117.8868212
140032182,,2831 E EASTLAND CTR DR ,WEST COVINA,XXXXX,CA,34.0735341,117.8838536
200186674,,951 N MILLIKEN AVE ,ONTARIO,XXXXX,CA,34.0737882,117.5607417
140038512,,3600 ROSEMEAD BLVD ,ROSEMEAD,XXXXX,CA,34.0739945,118.0703835
140001809,,1045 BLOOMINGTON AVE ,BLOOMINGTON,XXXXX,CA,34.0744852,117.3894949
140043270,,9850 SIERRA AVE ,FONTANA,XXXXX,CA,34.0746101,117.4377436
140013530,,2630 E WORKMAN AVE ,WEST COVINA,XXXXX,CA,34.0747025,117.8887235
140004991,,2019 PASADENA AVE ,LOS ANGELES,XXXXX,CA,34.0748283,118.2207271
140043844,,3828 PECK RD ,EL MONTE,XXXXX,CA,34.0751148,118.0206341
100003371,,11946 RAMONA BLVD ,EL MONTE,XXXXX,CA,34.0751585,118.0139399
100027608,,8480 BEVERLY BLVD STE 1A ,LOS ANGELES,XXXXX,CA,34.07523,118.37559
140006495,,2511 DALY ST ,LOS ANGELES,XXXXX,CA,34.0754235,118.2165692
100005440,,2511 DALY ST ,LOS ANGELES,XXXXX,CA,34.0754235,118.2165692
140045160,,4200 E 4TH ST ,ONTARIO,XXXXX,CA,34.0756168,117.561722
140032525,,1487 W SUNSET BLVD ,LOS ANGELES,XXXXX,CA,34.0759038,118.2546266
140028441,,1670 EAST FOURTH ST ,ONTARIO,XXXXX,CA,34.0763368,117.6183634
140012940,,9040 BEVERLY BLVD ,LOS ANGELES,XXXXX,CA,34.0766489,118.3890162
100053995,,1000 N MOUNTAIN AVE ,ONTARIO,XXXXX,CA,34.0767972,117.6685159
140002534,,1000 N MOUNTAIN AVE ,ONTARIO,XXXXX,CA,34.0767972,117.6685159
140001692,,375 N AZUSA AVE ,WEST COVINA,XXXXX,CA,34.0771874,117.9094355
140037064,,9039 BEVERLY BLVD ,LOS ANGELES,XXXXX,CA,34.0773655,118.3892673
100070146,,10683 VALLEY BLVD ,EL MONTE,XXXXX,CA,34.0775733,118.0380947
200046468,,11800 4TH ST ,RANCHO CUCAMONGA,XXXXX,CA,34.0775999,117.5485155
140014297,,499 W ORANGE SHOW RD ,SAN BERNARDINO,XXXXX,CA,34.0781491,117.2920432
140004967,,160 W WILLOW ST ,POMONA,XXXXX,CA,34.0784634,117.7537384
140001830,,1939 E 4TH ST ,ONTARIO,XXXXX,CA,34.0785318,117.6096528
140006540,,1342 N ALVARADO ST ,LOS ANGELES,XXXXX,CA,34.0794703,118.2613418
140002841,,1150 N PEPPER AVE ,COLTON,XXXXX,CA,34.0798013,117.3512727
140001682,,9575 CENTRAL AVE ,MONTCLAIR,XXXXX,CA,34.079996,117.6888586
140001781,,151 VALLEY BLVD ,COLTON,XXXXX,CA,34.0800083,118.1014639
140033580,,12434 FOURTH ST ,RANCHO CUCAMONGA,XXXXX,CA,34.0811542,117.5341748
100033174,,1333 N MOUNTAIN AVE ,ONTARIO,XXXXX,CA,34.0826254,117.6724518
140036225,,13940 RAMONA BLVD ,BALDWIN PARK,XXXXX,CA,34.0831494,117.9687407
140026978,,7720 MELROSE AVE ,LOS ANGELES,XXXXX,CA,34.0834789,118.358161
140016383,,8969 SANTA MONICA BLVD ,WEST HOLLYWOOD,XXXXX,CA,34.0837234,118.3873501
140006480,,932 E BADILLO ST ,COVINA,XXXXX,CA,34.0850897,117.8715267
140045682,,4300 SHIRLEY AVE ,EL MONTE,XXXXX,CA,34.0854482,118.0475042
200375268,,400 S DATE AVE ,ALHAMBRA,XXXXX,CA,34.086112,118.1477312
140028358,,14103 RAMONA BLVD ,BALDWIN PARK,XXXXX,CA,34.0864316,117.9665945
140002515,,2400 W COMMONWEALTH AVE ,ALHAMBRA,XXXXX,CA,34.0865726,118.1498455
140002787,,4910 HUNTINGTON DR S ,LOS ANGELES,XXXXX,CA,34.0866365,118.1760208
140005022,,114 N AZUSA AVE ,COVINA,XXXXX,CA,34.0868539,117.9061343
200263962,,12191 SANTA MARGARITA CT ,RANCHO CUCAMONGA,XXXXX,CA,34.0883001,117.5392959
100029525,,1910 E CENTRAL AVE ,SAN BERNARDINO,XXXXX,CA,34.0884084,117.2458387
100057046,,778  E ARROW HWY ,POMONA,XXXXX,CA,34.0886074,117.737487
100013825,,14433 RAMONA BLVD ,BALDWIN PARK,XXXXX,CA,34.0886436,117.9591315
200055674,,2207 W COMMONWEALTH AVE ,ALHAMBRA,XXXXX,CA,34.089515,118.148531
100086249,,2277 N GAREY AVE ,POMONA,XXXXX,CA,34.0895527,117.7507128
140041651,,7100 SANTA MONICA BLVD STE 201 ,LOS ANGELES,XXXXX,CA,34.0901536,118.3458103
140001831,,1904 N RANCHO AVE ,COLTON,XXXXX,CA,34.0903235,117.3329367
140039157,,9052 CENTRAL AVE ,MONTCLAIR,XXXXX,CA,34.0903668,117.6907833
140028553,,1041 N FULLER AVE ,LOS ANGELES,XXXXX,CA,34.0905042,118.350167
140039141,,570 S MT VERNON AVE ,SAN BERNARDINO,XXXXX,CA,34.0908215,117.314893
200181418,,10670 ACACIA ST ,RANCHO CUCAMONGA,XXXXX,CA,34.0909009,117.5725123
100002884,,5315 SANTA MONICA BLVD ,LOS ANGELES,XXXXX,CA,34.091147,118.3051549
140026929,,2120 W MAIN ST ,ALHAMBRA,XXXXX,CA,34.0913719,118.1472857
140002757,,615 N AZUSA AVE ,WEST COVINA,XXXXX,CA,34.0919259,117.9082805
100000180,,311 S TIPPECANOE AVE ,SAN BERNARDINO,XXXXX,CA,34.092931,117.2578429
140031445,,1233 N LN BREA AVE ,LOS ANGELES,XXXXX,CA,34.09347,118.3445511
100048018,,16590 CERES AVE ,FONTANA,XXXXX,CA,34.0944771,117.4425617
140045064,,133 W AVE 45 ,LOS ANGELES,XXXXX,CA,34.0969323,118.2079788
140002779,,5420 W SUNSET BLVD ,LOS ANGELES,XXXXX,CA,34.0969439,118.3076554
140006521,,4520 W SUNSET BLVD ,LOS ANGELES,XXXXX,CA,34.0969729,118.2880171
100052569,,8595 MILLIKEN AVE STE B102 ,RANCHO CUCAMONGA,XXXXX,CA,34.0971873,117.5549258
140035293,,7880 W SUNSET BLVD ,LOS ANGELES,XXXXX,CA,34.0976517,118.3612155
140003428,,345 E MAIN ST ,ALHAMBRA,XXXXX,CA,34.097693,118.1237929
100057232,,1023 N GRAND AVE ,COVINA,XXXXX,CA,34.0978529,117.8735779
